muon phi, muon eta, electron pt, electron phi, electron eta, jet 1 pt, jet 1 phi, jet 1 eta, jet 2 pt, jet 2 phi, jet 2 eta, gen muon pt
muon phi, muon eta, electron pt, electron phi, electron eta, jet 1 pt, jet 1 phi, jet 1 eta, jet 2 pt, jet 2 phi, jet 2 eta, gen muon pt
 0.736658, -2.02452, 29.0989, 2.18956, -1.84923, 46.4227, -0.248147, 0.137174, 10.167, -1.35568, -1.98427, 24.5539
 -2.08208, -0.08181, 76.6496, -1.01983, 0.443414, 51.8081, 2.75598, -0.614252, 10.4423, 2.53892, 2.63517, 32.6434
 -0.50969, -1.65784, 101.324, 0.442313, -0.461336, 94.5227, -1.33499, 0.4808, 10.2491, 2.77339, 0.389419, 38.308
 -1.67456, 0.195227, 33.5848, -0.049199, 0.972059, 90.5, -2.20174, -0.64555, 28.73, 1.13197, -0.754598, 43.0352
 -0.669201, -0.233231, 50.0764, 2.14671, -1.30873, 152.368, -0.0547638, -0.850963, 10.2063, 0.685281, -1.89822, 130.553
 -0.374157, 0.983215, 49.0693, 0.467465, -0.513248, 93.704, 3.10672, -0.062471, 10.0313, 2.99738, 0.671801, -1000
 0.112291, -0.377404, 38.238, -1.48821, -1.29277, 152.403, -0.976282, -0.767546, 10.383, 2.62757, 0.305848, 34.4898
 -1.78573, 2.08852, 43.4102, -1.05919, 2.38516, 76.5281, 0.691639, 0.750155, 10.6733, 1.05826, -2.81732, -1000
 0.236039, -0.496557, 51.8361, -1.8021, -0.173923, 34.1124, -1.96615, -2.08097, 10.0572, 1.12579, -2.79583, -1000
 1.83677, 2.03694, 157.053, -0.84395, 0.267555, 242.996, -2.45831, 2.59588, 12.5205, -0.63089, -1.5369, -1000
 -2.46046, 0.921497, 73.0951, 0.141965, -0.762745, 59.4025, 2.04831, -0.446374, 10.287, -0.825491, -2.77854, -1000
 -0.846392, -0.492905, 51.0524, -2.47535, -0.290492, 118.725, 2.051, -0.180746, 10.1143, 1.2285, -2.81212, 118.263
 2.97442, 1.25715, 193.693, 1.8744, 1.35667, 258.934, 0.692091, 1.93915, 10.8028, 2.88724, 0.596783, 30.1199
 1.84989, -0.0287192, 38.508, -3.09078, 0.0307644, 119.551, 0.35411, 0.0541117, 10.0435, 2.6736, -1.09566, 57.5832
 0.252201, -0.826671, 92.4769, -2.25065, 0.806087, 135.658, 2.74925, 0.911863, 10.2344, -2.34234, -2.10139, -1000
 0.2952, -2.06852, 90.0451, -1.19624, -0.679932, 133.721, 1.57014, -1.37168, 10.9294, -1.35469, -1.33076, -1000
 -0.159424, -0.361427, 64.6844, -2.98777, 0.32942, 312.094, -1.2197, 1.42746, 11.0755, -0.942487, -1.1336, 14.3574
 0.74459, -1.9147, 69.4499, -2.9421, 0.210524, 44.5772, -1.64157, -1.76407, 10.0966, -1.40832, 2.06051, 41.0352
 -0.800772, 1.91983, 37.8092, 0.808919, 0.728594, 168.48, -0.398527, -0.361692, 10.3087, 0.533862, 2.76855, 33.6999
 1.37652, 1.0865, 71.5693, 2.324, -0.758191, 102.943, -1.44175, 0.160165, 10.1336, 2.13578, -1.57736, 35.5749
 -0.783003, -0.280147, 53.319, 1.60069, -1.07505, 84.0011, -2.42306, -1.81457, 10.4246, 0.940735, -2.80793, 52.4569
 1.2737, -0.502742, 88.9294, 0.020619, -1.07176, 147.838, -2.98167, -0.340126, 10.3044, 1.77017, -0.0050589, -1000
 -3.12211, 1.19926, 45.6772, 1.6034, 0.711604, 133.391, -0.0401002, 1.21464, 10.4292, 2.83216, -1.19062, 96.0365
 2.64677, -0.341872, 69.7299, 0.329653, 0.00759077, 92.3755, -1.18046, 0.138241, 10.1695, 2.21711, 0.676005, -1000
 2.81882, -0.972855, 35.9793, -1.67648, -1.78267, 69.6008, 0.769923, -2.41748, 10.5829, 0.182564, -2.5305, 67.6883
 0.288841, -1.00701, 73.488, -1.35126, 0.210988, 86.1555, 2.59824, 1.27673, 10.1861, -1.48582, -2.13469, 34.5388
 -2.35639, -1.46349, 89.2745, 2.76517, -0.334695, 129.938, 0.199845, -2.29238, 14.3849, 1.87747, 1.28859, 21.0445
 1.22013, -0.550975, 125.41, 2.60484, 0.343401, 124.367, 0.506299, -0.297797, 10.8092, 2.06127, 2.51965, 23.4407
 2.67082, 0.0110007, 45.2117, 1.58179, -0.119207, 72.5693, -1.76265, -0.902919, 10.9605, -0.962978, 0.820111, 42.8732
 -2.70136, -0.944548, 60.2258, 0.333324, 0.536658, 75.2767, 0.75266, 1.98333, 10.3206, -0.441511, 1.74172, 55.3056
 -2.66426, 1.43883, 80.6704, 2.19286, 0.638955, 178.016, 0.76239, 0.597955, 12.6994, -1.54481, 2.67768, 35.6733
 -2.48591, -0.478273, 33.9879, -2.88936, -1.92628, 51.9348, -2.75025, 1.04897, 11.5967, 2.63109, -1.2511, 28.7074
 1.13098, 0.168674, 93.6915, 0.429676, 1.73956, 198.896, 2.94189, 0.438711, 10.335, 0.728611, 2.52362, 64.2948
 -0.64147, 0.0569302, 43.2047, -3.03199, -1.35851, 117.758, -2.22141, -1.0064, 11.6581, 1.30551, -2.76553, 26.9852
 -1.52445, 0.0388617, 56.7287, 1.94555, -0.254831, 118.405, -2.37731, -0.473991, 10.2466, -0.187532, -1.95345, 57.8253
 -1.30918, 1.01207, 101.465, 1.88075, -0.664833, 92.8601, 0.0132925, -1.85469, 10.2375, 1.24375, -1.45468, 277.819
 -1.72894, -1.6421, 97.1607, -1.18782, -1.58218, 35.0194, -1.04083, 0.555105, 10.8161, -0.960557, 2.72797, 31.4623
 0.748348, 0.100226, 83.3036, -2.58543, 0.988854, 91.885, 1.72017, 1.80127, 11.0156, -1.48547, -1.68898, 69.5603
 -0.21856, -1.44995, 32.3189, 0.345722, -1.03526, 81.9688, 2.54533, -1.38667, 10.6894, -1.20914, 1.86958, 77.8669
 0.621384, -1.0987, 75.6999, -2.63972, 1.42088, 101.883, -0.506775, 0.110603, 10.0174, 1.70517, -2.61192, 76.1175
 -0.0287206, 0.0580477, 49.112, 2.78087, 2.25479, 44.3361, 2.957, 0.443473, 10.8877, -2.92254, -2.76305, -1000
 -2.82905, -1.95405, 104.943, -0.0700705, -0.919998, 45.7833, 1.88094, 0.0849616, 11.04, 0.0630201, 1.22514, -1000
 0.239465, -0.138435, 37.8483, -1.03312, 2.16108, 132.328, 0.235905, 1.19297, 10.0004, -2.23223, 2.47499, 31.5782
 -0.839188, -0.909538, 132.711, -0.115937, -0.472576, 455.541, 2.9417, -0.0926433, 10.0932, -2.26487, 1.63595, 67.9142
 2.25326, 2.03569, 66.9867, -1.12467, -0.462561, 66.3533, 3.13183, 0.591602, 10.2218, -1.28799, 2.62593, 13.0447
 -1.73166, 0.889426, 102.864, 0.897901, -0.663305, 144.871, -2.63197, -0.0718292, 10.4671, -1.60083, -3.16754, 30.5658
 0.22292, 2.03796, 29.7927, -0.483628, 0.804165, 51.5944, -2.2861, 2.28655, 10.3964, 2.49781, 2.81646, -1000
 -0.482668, -0.716806, 64.1197, -1.59188, 0.633643, 127.608, 0.682426, 2.74595, 10.0989, 0.50367, 2.01914, 24.0959
 2.46816, 1.31515, 45.224, 1.16903, 0.0642139, 88.2916, -1.63056, -0.0689196, 10.9694, -1.50843, 2.82388, -1000
 -2.84572, -0.538807, 54.624, -0.922337, 0.607993, 192.184, 0.26246, 0.171701, 10.6594, -1.8995, -2.58963, 116.408
 2.56017, -1.82683, 64.7666, -2.23034, 1.73625, 139.314, -0.837113, -2.05396, 10.1567, -1.85, 0.300695, -1000
 -0.357921, 0.487493, 242.181, -0.166748, 0.0104454, 279.541, -3.06919, 0.0444611, 10.0275, 2.44913, 0.997405, 10.0244
 -2.91676, 0.35322, 40.134, 0.926234, 0.928099, 113.269, -0.181656, 0.834023, 10.7311, 1.93405, 1.9136, 70.0274
 2.02194, -1.36997, 34.4417, 1.71685, 1.16491, 69.8355, 1.23547, -0.759572, 10.0082, -1.31661, -0.392032, 27.4408
 2.62855, 0.404374, 43.4906, -3.11145, -1.37143, 34.4616, 3.13693, -0.142298, 10.3193, -1.82908, -2.69406, -1000
 1.40092, 1.51368, 81.7722, 1.88558, -0.735814, 63.713, -0.0503475, 0.168368, 10.2342, -2.92922, -2.801, 21.9718
 -0.13675, 0.834274, 43.4996, 1.50148, 0.438631, 179.781, 2.10233, 1.82889, 10.04, 1.65305, 2.69906, 39.2007
 2.18811, -0.119171, 77.8476, -2.31853, 0.599197, 143.137, -1.56146, 0.218673, 11.8631, -0.833091, 2.23422, 26.3697
 -0.505369, 0.661381, 47.5137, 1.371, -0.142616, 343.927, 2.99492, 1.77849, 12.2469, -2.20328, 2.48187, 168.034
 1.90162, 1.67118, 51.7334, -2.26904, 1.44376, 56.9313, -1.5162, 0.0344233, 11.2372, 0.826737, -0.0618747, 71.6701
 -2.55791, 2.12378, 149.936, 3.06823, -0.334682, 540.862, 0.158841, -1.78397, 11.6694, 0.601851, 1.42683, -1000
 -1.90444, 0.185677, 80.1495, 2.21282, -0.309005, 61.4392, -2.48136, -0.437309, 11.2143, -2.77932, -2.58191, 33.1568
 2.62977, -0.565508, 118.469, -1.71482, 0.793602, 265.329, -2.15806, 1.07806, 10.7027, 1.61431, -2.83946, 4.2083
 2.09446, -0.0767043, 77.6309, -2.11185, 0.301049, 121.769, -0.769311, 0.104255, 10.9381, 2.32536, -0.659963, 56.7623
 -1.33768, 1.08373, 35.2212, 0.816783, -0.0128248, 119.408, -0.932853, 1.75648, 10.8369, -0.377639, 1.56504, 49.2148
 -1.82516, -0.504944, 52.9893, 0.688102, 1.41491, 69.7602, 2.74645, 0.242324, 10.002, 1.42494, -2.62803, -1000
 2.30615, 2.21198, 32.8662, 2.1931, -1.37004, 73.7197, 1.78036, -0.601004, 10.3111, -2.09098, 0.532453, 14.3337
 -0.211107, -1.71475, 39.4555, -2.06419, -0.403349, 90.4243, 2.63356, 1.90535, 10.0114, -0.599568, 2.60031, 97.7792
 -2.6109, -0.784187, 142.064, -1.73717, -0.66392, 164.022, 0.920799, 2.09796, 10.8043, -0.959603, -2.77268, 38.0043
 2.36092, -0.00757606, 73.3814, 0.454444, 0.314237, 226.407, -2.11347, -0.625638, 11.4705, 1.20491, -0.0230223, 70.5789
 -2.9315, 0.144336, 67.1581, -1.54216, 0.637247, 75.4375, -0.135316, 0.127954, 10.9818, 1.82102, 1.98799, 31.257
 -2.71873, -2.26623, 51.9035, -0.62129, -1.18305, 130.327, 2.89659, -1.26376, 10.1119, -2.97176, 2.71849, -1000
 -0.558505, -1.61217, 60.7154, 1.65414, -1.34335, 58.0531, 2.65665, -0.789114, 11.6845, -0.712015, -0.300522, 21.6162
 -1.60362, 0.426425, 85.4017, 2.88059, -0.924391, 153.75, -0.71315, -1.79988, 13.3451, 0.844155, -0.707402, 160.175
 1.15765, 1.56776, 139.221, 0.605944, 2.19917, 138.825, -2.73471, 1.62308, 11.6865, 2.2728, -2.64069, -1000
 -2.83864, 2.18014, 38.6218, 1.91939, 0.207048, 127.714, -0.0841911, -0.258767, 11.3551, -1.05402, 2.72952, 26.6638
 0.200112, 1.26545, 60.7639, -0.451605, -0.903519, 155.665, -2.9299, -1.12748, 10.0498, -0.783746, -2.64087, 9.69231
 2.05859, 1.27759, 97.7484, -0.61639, 0.311248, 200.176, -1.44761, 0.191216, 10.0029, 2.87261, 1.49424, 155.895
 -0.592853, 1.63246, 28.9523, 1.44192, -0.398949, 33.2113, -2.60755, 2.25706, 10.1882, -1.08748, 2.46408, 17.9562
 0.825518, 2.23927, 39.0333, 0.288768, 0.240212, 223.715, 2.61725, -1.7231, 10.2626, -1.92993, -1.99538, -1000
 -0.195532, -0.944899, 79.467, 0.612631, -2.01958, 63.3627, 2.60787, -0.951134, 10.4244, 0.322574, -2.65184, -1000
 -1.37042, -1.9879, 34.9523, 1.39971, -2.28625, 96.1071, -2.64526, -1.64762, 11.0389, -0.178398, 0.741025, 30.8785
 -1.54562, 0.365307, 140.5, -1.33267, -0.0826928, 236.316, 1.93028, -1.31509, 10.4228, -1.5301, 2.91393, -1000
 -1.50736, -1.4748, 45.5342, 2.75674, -2.02011, 97.515, 2.44878, -2.50264, 10.7041, -0.111079, -2.79815, 31.7767
 1.42846, 1.36378, 90.856, -0.152047, 1.75314, 43.1887, -3.13484, 1.96658, 10.2669, -1.682, 0.466266, -1000
 2.89027, -0.567916, 88.4509, -2.73591, 1.33205, 345.009, 0.427178, -1.40266, 11.6213, 2.28552, 0.753589, 55.9847
 -2.48963, -0.400617, 42.302, 1.86582, 0.884173, 130.309, 0.70324, -0.519989, 10.7887, -2.42802, 1.93469, -1000
 2.95414, 1.68129, 96.4146, -0.839971, 1.28086, 109.169, 0.13317, 2.19999, 10.3461, 2.24994, -0.292116, 79.4122
 -1.40119, -1.58226, 104.408, 2.1245, -1.00051, 116.116, -0.921002, -1.28131, 10.0817, 2.10129, 2.80183, -1000
 2.70151, -0.712258, 42.2647, -0.524218, -0.262191, 67.8001, -2.64617, -1.85485, 10.5212, 0.794153, -0.388584, -1000
 1.94991, -1.17966, 72.9924, 0.808663, 0.0550168, 93.0816, -1.23414, 0.380016, 10.4771, -0.138767, 1.54567, -1000
 2.63977, -0.0728065, 53.0733, 0.082663, -0.12564, 124.455, -1.90615, -0.263063, 10.0295, 2.13892, 2.75375, -1000
 1.63097, 1.6193, 110.351, -0.349482, 0.260412, 38.1878, -1.45029, 1.9075, 10.2823, 1.97857, -2.82105, 76.3129
 0.954799, 1.03023, 33.335, -2.41892, 1.06465, 113.156, -1.62032, 0.91592, 10.0112, -1.85621, -0.768986, -1000
 1.33746, -1.64176, 39.6227, -1.781, -1.10481, 143.538, -1.71158, -0.291499, 10.3383, 1.98322, -1.74607, 66.5182
 -1.90267, 1.53123, 70.7985, 0.35717, 1.69888, 98.0478, -2.47324, 0.286358, 11.7189, 2.5186, 2.57551, -1000
 -1.48662, -0.999322, 64.5266, 1.08833, -0.109, 44.0537, -3.07546, -0.9547, 10.1147, 2.20943, 2.65168, 40.1349
 -2.3956, 1.90535, 33.6382, -1.50135, 1.05993, 368.407, 1.69278, 0.454666, 11.3284, 1.99873, 2.65161, 80.286
 -2.80475, -1.72048, 60.7369, 1.02804, -1.09346, 39.2096, -3.10537, -1.09967, 10.6299, 1.33654, -0.318114, -1000
 1.07004, 1.95032, 51.9528, -0.775093, 0.878452, 143.029, -1.41959, 0.439198, 11.0128, 2.29442, 2.80623, -1000
 -0.939775, 0.510848, 34.1894, 0.281229, -0.793592, 205.685, -2.79312, 0.719567, 10.1983, 2.83374, 2.1087, 29.3996
 2.62228, -1.22371, 88.7904, -2.93894, -1.28266, 212.269, 0.0593377, -1.9931, 10.2981, 0.454827, 1.19275, 292.603
 -1.76852, -2.37653, 48.5426, 1.14707, -2.42459, 167.044, 1.0961, -1.41018, 10.469, -0.557013, 2.66618, 15.8781
 -1.11803, 0.381124, 39.7771, 1.21377, 2.13675, 70.9135, 2.56538, 2.4887, 11.455, -1.74122, -0.170179, 87.5099
 -0.88593, 1.94005, 62.9147, -2.88318, -1.65963, 75.0618, 0.388151, -1.00905, 10.1021, -2.20459, -0.870294, -1000
 -0.841821, -1.48469, 57.473, 1.53782, -1.96367, 70.3499, 1.7923, -2.50324, 10.2424, -3.12111, 1.47015, -1000
 2.2643, 0.092909, 61.3282, 1.69255, -2.09701, 80.485, -2.51702, -2.06792, 11.2478, 1.09731, 2.14169, 29.5371
 2.56936, 1.03023, 36.6873, -0.26829, -0.45814, 189.537, -0.735266, -0.827581, 10.4318, 3.12401, 2.72006, 95.1892
 0.146945, 1.75106, 116.571, 1.31106, 1.40256, 61.6467, -2.80957, 1.50036, 10.9377, 1.73541, 2.58649, -1000
 -3.04991, 0.136343, 51.2288, -2.16328, 0.861078, 69.9397, 1.68269, 0.333454, 10.1702, -1.93138, 0.252804, -1000
 2.90504, 1.05327, 45.1115, 0.185986, -0.505815, 150.369, -3.08236, 0.610611, 10.5946, -0.366139, 1.14331, 43.2652
 -1.86898, 0.555383, 53.0013, 0.174447, 2.40433, 133.495, 0.851262, 1.92635, 10.5238, -2.92106, -2.80907, -1000
 2.23042, -0.787361, 34.673, -3.06011, -2.26497, 82.6473, -1.0385, -1.35658, 10.3295, -1.72283, -1.39756, 45.4598
 2.6573, -1.48891, 184.233, 0.0216783, -0.557119, 56.6693, -2.70552, -2.05568, 10.0356, -0.773249, 2.03141, 99.3486
 -0.894247, -1.87939, 40.5816, -1.75695, 1.40636, 48.4445, 3.08975, -2.90027, 11.8295, 2.83757, 1.37795, -1000
 0.539448, -0.366128, 78.2153, 1.75279, -0.198307, 51.1903, -3.13597, -0.909596, 11.228, -0.757355, -1.6761, 23.2875
 -0.164126, -1.24993, 60.3652, -0.421851, -2.01711, 131.64, -2.70537, -0.379967, 10.0539, 0.0613001, 2.84385, -1000
 -0.840453, -0.600579, 30.3516, -0.59488, -0.991269, 99.0962, 2.57525, -1.85369, 10.1882, -1.52217, 2.5676, 65.0479
 -2.45157, -1.1373, 66.0954, 0.41543, -0.827975, 80.3132, -2.65921, -1.9228, 10.9376, 0.814582, -2.72424, -1000
 -1.90713, 0.970037, 32.5659, 2.28713, 0.877006, 109.263, 0.226996, 0.152828, 13.8619, -3.10533, 0.636553, 4.57537
 -0.558881, 2.08016, 70.01, 2.22293, 2.36621, 180.595, 3.0903, 1.97421, 10.2658, -1.0835, 1.5117, -1000
 -0.983861, -1.0188, 43.9064, -0.459675, 0.508795, 62.3761, 2.09589, 0.969686, 10.1028, 1.76242, -2.82009, 64.7253
 1.18302, -0.851894, 73.6842, -0.303421, 1.70198, 77.1544, -3.13192, 0.391243, 11.1119, -2.17664, -2.47809, -1000
 0.395828, 1.63068, 31.8488, -3.03236, 2.19889, 127.864, -1.02721, 1.5512, 10.1531, -3.04993, 2.67763, 38.5666
 -2.87096, 1.14651, 90.6986, -1.82657, -1.42196, 102.99, 0.614636, -1.62905, 12.4659, 0.0285741, 2.50348, 72.2897
 1.58951, 0.170985, 58.3077, 1.04524, -1.22499, 55.0523, -1.9381, -1.28829, 10.0778, -1.31515, 0.0216767, 62.0653
 2.80199, 0.975607, 67.2379, 2.09897, 0.859807, 137.379, -0.656954, -0.327585, 10.2081, -1.78253, 2.81696, -1000
 -2.37628, 0.34444, 86.7605, -1.5159, -0.565784, 64.3974, 1.02968, -0.307121, 10.4049, -2.94967, 1.38792, -1000
 0.289858, -0.584852, 30.2861, -2.31684, -2.04796, 95.8163, -0.0453139, -2.10381, 11.1223, 0.707005, -2.60286, 25.8845
 -2.69955, 1.01605, 69.5401, -1.84362, 1.66993, 39.1108, -0.817541, 0.388418, 10.2832, 1.77381, 2.41149, 11.7785
 -2.27353, 1.23643, 113.404, 1.40719, -0.41702, 147.784, 2.55436, 1.36345, 10.3558, -1.51384, 2.55468, 14.7058
 0.0798097, -2.06291, 51.3162, 0.610261, -0.337595, 58.074, -1.69628, -1.13134, 10.1324, -1.12312, -1.09508, 31.6639
 -0.591228, -2.12765, 70.0493, -0.875854, 0.615425, 82.5524, 0.911069, 0.99758, 10.4459, -0.111619, 2.81499, 12.5074
 2.97513, -0.737313, 43.5767, 2.76209, 0.0640484, 76.4238, 0.513375, -1.16832, 11.4481, -1.98589, -0.477835, 26.3494
 0.425456, 1.45205, 39.3506, -2.53443, -0.0114723, 276.013, 0.255399, 1.95182, 11.5857, -2.38032, -2.84778, 60.9455
 1.64895, -1.88618, 52.6731, 1.17479, -1.07019, 35.1472, -2.61121, -0.583754, 10.3786, 0.815835, -2.41188, 13.386
 -1.78435, -2.41694, 49.3472, -0.195667, -1.6524, 69.8351, 2.5616, -0.804628, 10.4406, 0.231193, -1.42879, -1000
 3.05976, 0.220783, 47.3124, 2.30691, 0.347709, 198.485, -0.624892, -0.107703, 10.3518, 0.987761, 2.91182, 85.1599
 -2.33646, 0.14951, 60.2064, 1.40312, 1.19496, 77.6972, 2.0626, 0.330405, 10.5853, -2.06899, -0.413286, -1000
 -0.849352, 0.219967, 37.1784, 2.82018, -1.35614, 200.835, 0.155906, 0.976809, 10.5089, -1.55754, -1.64736, 47.3611
 1.12026, -0.847531, 87.7229, -1.42986, 0.227846, 87.1326, -0.409906, -0.976247, 10.0917, 1.36406, -1.5931, 112.41
 -1.99774, 0.479633, 35.3177, -0.782893, 1.9707, 81.6874, -1.38181, 2.10314, 10.0502, -1.34402, -1.17333, -1000
 -1.59745, -0.549737, 29.6356, 2.82217, -1.06517, 234.751, 1.2315, -1.55666, 10.4317, 2.19173, 1.93309, -1000
 2.16891, 0.620621, 82.4567, 2.80444, 1.88875, 114.88, -0.510971, -0.472783, 10.5785, -2.71569, -2.73392, -1000
 3.0098, 0.195881, 76.0055, -1.06662, 1.47151, 154.242, 2.91472, -0.820547, 10.9042, -0.515059, -2.65298, 88.4451
 -2.44138, -1.5127, 44.1343, -0.0168888, 0.243415, 100.816, 2.66196, -0.47222, 10.6253, -2.68562, -0.870975, -1000
 0.792047, -1.47036, 47.6757, 2.53646, 1.32686, 115.504, -0.650871, -1.42444, 10.1904, -0.464022, 1.63944, -1000
 -1.00548, -2.08001, 53.0384, 2.46703, 1.6514, 93.1899, -2.74406, 0.415703, 10.0865, -0.155853, 2.80966, 14.2708
 -0.751981, -1.61116, 85.3033, 2.88534, -0.0147882, 47.5527, 3.12496, -1.14261, 10.7008, 0.696346, -1.14885, -1000
 0.802956, -0.338508, 33.7343, 2.36624, -1.06662, 120.742, -1.63303, -0.384459, 10.317, 2.0635, -2.61973, -1000
 -0.158563, 0.444842, 34.4942, 1.80615, -0.051484, 105.998, 2.9334, -0.225251, 10.4227, 1.68556, 0.790211, 28.1151
 -2.20216, -0.477341, 80.2909, 0.202735, -0.603397, 34.0859, 2.84223, 0.747399, 10.2486, 1.30357, -1.4757, 94.1602
 -2.74443, -1.14553, 123.636, 0.0181943, 0.152987, 238.942, -2.24422, -0.759804, 11.2996, 1.76143, -2.20778, 113.617
 1.64424, -0.664127, 32.3147, 0.532816, -1.11646, 214.561, -1.3969, 1.0282, 11.3155, 2.75948, 0.84307, 43.8122
 2.65481, -0.528652, 49.2712, -2.95847, -1.13752, 35.6773, -1.99705, -0.340447, 10.3811, -2.65685, 0.953047, 26.519
 -0.0913336, -0.0976528, 48.8246, -3.06728, -0.503186, 71.1494, 0.959033, -0.716258, 10.6815, -0.796513, 1.88706, -1000
 -0.621159, 2.26731, 52.0167, 1.08332, 0.971615, 36.9211, -1.94132, 1.50778, 10.8148, 0.956056, 2.81287, 14.1678
 -2.50887, 0.488281, 72.3532, 2.46558, 0.931289, 98.8919, -0.402611, -0.663108, 11.3897, -2.69962, -2.69903, 20.4348
 3.00774, -0.639132, 59.5474, 0.370038, -0.821282, 74.6017, 0.380608, 0.275513, 11.7065, -0.954206, -2.80507, 29.7138
 -1.42977, 1.49735, 40.6814, 1.24021, -0.886917, 60.2034, -2.96336, -1.25449, 10.2005, -2.68628, -2.52623, 15.643
 -1.04958, -0.182162, 84.671, -0.286555, 1.15964, 92.5749, 2.41807, 1.10303, 10.5613, 1.27971, -1.48274, 24.9437
 -0.287827, 0.244578, 71.984, -1.54312, 1.15163, 59.3512, 1.92619, 1.88422, 10.7188, 1.3893, 2.17674, 59.8037
 0.481807, 0.687011, 67.8001, -0.973162, -0.654827, 163.114, -3.05436, -2.13721, 10.015, -0.051415, 1.45288, 179.4
 -0.0319766, 0.966457, 119.999, -3.06281, 0.285817, 82.643, -1.10716, 0.84142, 10.0406, -0.776904, -0.0976471, 34.9411
 -1.67408, 2.16834, 44.7292, -0.901329, 1.35521, 52.0535, -2.7149, 2.46751, 11.1041, 2.68701, -1.75462, 20.3645
 -2.00473, -0.707733, 66.4246, -0.199585, -0.741731, 45.1485, 1.84535, 0.194815, 12.3599, 0.776984, -0.775459, -1000
 -1.04578, 1.69636, 65.0327, 1.49383, 1.58121, 182.86, -1.35042, -0.370501, 11.1306, -2.75718, 1.37655, 4.81251
 -2.54147, -1.18836, 48.5555, 0.0934877, -0.00545467, 47.9897, 2.09866, -2.32147, 10.0894, -0.458067, 0.72439, 29.0334
 0.531733, 0.740795, 72.8478, 3.0247, 0.273196, 144.917, 0.955762, 1.41847, 10.3865, 1.84031, -1.61552, 139.489
 0.130739, 0.951129, 37.739, -2.44209, 1.69975, 145.177, 2.92696, 2.07535, 10.3463, 2.63311, 2.66974, -1000
 0.712228, 1.01285, 88.741, -2.24277, 0.206489, 82.9289, 2.04478, 1.51786, 10.2029, -1.88128, -1.89332, 84.1461
 2.35657, 1.01243, 84.1147, -0.0641652, -1.93193, 131.187, 0.524376, -0.95985, 10.1726, 2.65224, 1.68645, 7.40894
 -3.03306, 0.298053, 58.0516, 1.29756, -0.263715, 58.702, 2.4041, -0.00720005, 10.2178, 0.279342, 2.3747, 25.0188
 0.860507, -0.966131, 51.7175, -0.75549, -1.99989, 155.956, -2.02286, 2.49319, 12.0514, -2.8071, 1.40723, -1000
 1.82372, -0.647791, 78.3988, -1.06597, 1.32011, 58.7513, -2.50416, 2.15867, 10.4739, 2.00291, 0.583419, 14.2721
 0.926492, 2.12967, 41.6354, -0.488519, 1.09045, 60.6328, 2.8354, 2.10616, 11.2967, 2.55408, 0.24614, 94.1958
 -1.30974, 1.35494, 80.8607, 0.151898, 1.06214, 70.6947, 2.43948, 1.84049, 11.9245, -2.63225, 2.84442, 33.656
 1.96596, -0.379096, 58.2094, -0.894619, 0.635767, 79.9465, 2.72891, 1.23604, 10.2519, -1.03603, -2.86907, 46.1077
 -2.55394, 1.54772, 74.9782, 0.82545, 2.13305, 115.656, -2.31568, 2.56598, 10.2516, -2.21103, 0.10145, -1000
 1.81036, -1.79862, 53.7595, -1.7315, 0.171416, 92.154, 2.81326, 0.589393, 10.286, 1.41189, -0.0624187, -1000
 1.71484, -2.01304, 30.3325, 3.11342, -0.765521, 159.716, -0.615256, -2.74518, 10.7872, 2.25852, -2.33333, 26.8504
 2.00576, -0.852319, 30.2467, -0.277547, 0.829414, 58.7201, -1.19075, 0.201528, 10.9695, 1.76535, -2.94307, 32.2987
 -2.46575, 1.69118, 70.0615, 0.754775, 0.635014, 64.424, -2.26492, 2.12876, 11.2902, 2.83912, 2.47833, -1000
 -2.74822, 1.11393, 121.658, -0.854233, -0.657291, 79.6299, -2.63859, -0.117375, 11.4276, 3.08887, 0.400934, 41.751
 -1.6243, -0.234427, 179.926, -0.199249, 0.90403, 145.112, 2.44133, -1.15515, 10.0126, 2.06933, 1.88847, -1000
 -0.104231, 0.736915, 105.002, 0.896018, 0.390078, 64.3133, 2.21109, -0.537791, 10.8278, 0.0606451, -2.75555, 24.876
 2.52266, -0.723206, 65.2089, 1.95661, -0.361611, 226.794, -1.08244, -0.297962, 10.0738, 2.88988, -0.897502, -1000
 0.426077, 0.179547, 101.034, 2.46094, 0.8942, 334.776, -0.743091, 0.685661, 10.3714, 2.84777, 2.3391, -1000
 -1.3102, 0.921506, 63.5861, 1.38048, -0.762345, 59.0067, -2.64436, 0.489823, 10.4982, 0.358038, -1.2606, -1000
 -1.97269, -0.666339, 132.896, -0.649093, 1.10038, 121.652, 2.86122, -0.0514044, 10.8794, -1.66332, 0.932158, 37.4687
 -2.97724, 1.09841, 50.741, 0.93072, -0.673168, 153.005, -2.03095, -1.95115, 10.0958, 2.36999, -2.83765, -1000
 -1.91715, 0.436166, 75.3507, 1.56759, -1.7786, 137.797, -2.42102, 2.2806, 10.1318, -2.64053, 2.73128, 52.1829
 -0.219028, -0.911537, 75.5748, -0.995968, 1.30946, 91.4358, -0.375215, 0.683764, 11.1271, 0.890574, 1.32507, -1000
 -2.10774, -2.18878, 47.3077, -0.607497, -1.32844, 160.049, 1.63076, -1.76831, 10.0262, -0.613825, 2.6199, -1000
